rule_id,package_sn,scene,topic,rule_name,rule_description,input_fields,condition,output,source_file,priority
MAGFIN-0040-R02,MAGFIN-0040,金融审计 / 国企审计 / 监督检查与经费舞弊,财税政策支持绿色低碳转型研究(上),财税政策支持绿色低碳转型研究(上)R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.新形势下财税政策支持绿色低碳转型研究(上).md,P1
MAGSOC-0069-R01,MAGSOC-0069,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,聚焦积极财政政策的“三个着力点”,聚焦积极财政政策的“三个着力点”R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.聚焦积极财政政策的“三个着力点”.md,P1
MAGSOC-0069-R02,MAGSOC-0069,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,聚焦积极财政政策的“三个着力点”,聚焦积极财政政策的“三个着力点”R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.聚焦积极财政政策的“三个着力点”.md,P1
MAGSOC-0070-R01,MAGSOC-0070,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,财政预备费绩效管理的现实挑战与路径选择,财政预备费绩效管理的现实挑战与路径选择R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.财政预备费绩效管理的现实挑战与路径选择.md,P0
MAGSOC-0070-R02,MAGSOC-0070,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,财政预备费绩效管理的现实挑战与路径选择,财政预备费绩效管理的现实挑战与路径选择R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.财政预备费绩效管理的现实挑战与路径选择.md,P0
MAGTAX-0037-R01,MAGTAX-0037,税务审计 / 预算执行与财政管理 / 财政与政府债务,预算绩效管理激励约束机制的国际比较与启示,预算绩效管理激励约束机制的国际比较与启示R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.预算绩效管理激励约束机制的国际比较与启示.md,P0
MAGTAX-0037-R02,MAGTAX-0037,税务审计 / 预算执行与财政管理 / 财政与政府债务,预算绩效管理激励约束机制的国际比较与启示,预算绩效管理激励约束机制的国际比较与启示R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\6.预算绩效管理激励约束机制的国际比较与启示.md,P0
MAGTAX-0038-R01,MAGTAX-0038,税务审计 / 预算执行与财政管理 / 财政与政府债务,世界一流财务管理体系建设助力企业高质量发展,世界一流财务管理体系建设助力企业高质量发展R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.世界一流财务管理体系建设助力企业高 质量发展.md,P1
MAGTAX-0038-R02,MAGTAX-0038,税务审计 / 预算执行与财政管理 / 财政与政府债务,世界一流财务管理体系建设助力企业高质量发展,世界一流财务管理体系建设助力企业高质量发展R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.世界一流财务管理体系建设助力企业高 质量发展.md,P1
MAGSOC-0071-R01,MAGSOC-0071,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,以成本效益分析法推动财政支出标准体系建设初探,以成本效益分析法推动财政支出标准体系建设初探R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.以成本效益分析法推动财政支出标准体系建设初探.md,P1
MAGSOC-0071-R02,MAGSOC-0071,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,以成本效益分析法推动财政支出标准体系建设初探,以成本效益分析法推动财政支出标准体系建设初探R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.以成本效益分析法推动财政支出标准体系建设初探.md,P1
MAGBUD-0067-R01,MAGBUD-0067,预算执行与财政管理 / 财政与政府债务 / 绩效评价,准确把握新时代财会监督背景下检查组长履职之责,准确把握新时代财会监督背景下检查组长履职之责R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.准确把握新时代财会监督背景下检查组长履 职之责.md,P0
MAGBUD-0067-R02,MAGBUD-0067,预算执行与财政管理 / 财政与政府债务 / 绩效评价,准确把握新时代财会监督背景下检查组长履职之责,准确把握新时代财会监督背景下检查组长履职之责R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.准确把握新时代财会监督背景下检查组长履 职之责.md,P0
MAGSUPV-0126-R01,MAGSUPV-0126,监督检查与经费舞弊 / 全场景通用 / 金融审计,切实提升财会监督工作质效,切实提升财会监督工作质效R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.切实提升财会监督工作质效.md,P0
MAGSUPV-0126-R02,MAGSUPV-0126,监督检查与经费舞弊 / 全场景通用 / 金融审计,切实提升财会监督工作质效,切实提升财会监督工作质效R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.切实提升财会监督工作质效.md,P0
MAGSOC-0072-R01,MAGSOC-0072,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,加强民生支出财政监督切实提升民生福祉,加强民生支出财政监督切实提升民生福祉R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.加强民生支出财政监督切实提升民生福祉.md,P0
MAGSOC-0072-R02,MAGSOC-0072,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,加强民生支出财政监督切实提升民生福祉,加强民生支出财政监督切实提升民生福祉R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\7.加强民生支出财政监督切实提升民生福祉.md,P0
