case_id,package_sn,title,quality_score,quality_tier,linked_package_count,library_source,source_folder,source_top,source_file,scene,case_type,risk_terms,data_terms,method_terms,evidence_chain,summary
CASEV6D-038,,经济责任审计证据（下）,84,B,1,ocr_55_books_deep,,2经济责任审计_6期,E:\2026\审计方法&政策文件\_ocr_output\2经济责任审计_6期\经济责任审计证据（下）.md,经济责任审计 / 监督检查与经费舞弊 / 预算执行与财政管理,期刊文章案例/经验,风险；异常,数据；清单；资产,分析；评价；穿透；核查；验证,背景事实；审计关注点；数据来源；分析方法；疑点定位；现场核查；处理整改,从《经济责任审计证据（下）》抽取审计场景、风险词、数据词和方法词，用于验证或升级经济责任审计相关算法。
CASEV6D-039,,面向十五五邮储银行体系化审计发展战略的内涵与贯通思路,84,B,1,ocr_55_books_deep,,2经济责任审计_6期,E:\2026\审计方法&政策文件\_ocr_output\2经济责任审计_6期\面向十五五邮储银行体系化审计发展战略的内涵与贯通思路.md,金融审计 / 国企审计 / 监督检查与经费舞弊,期刊文章案例/经验,风险；内控；预警；异常；绩效,数据；资产；指标；台账；清单,模型；监测；评价；预警；识别,背景事实；审计关注点；数据来源；分析方法；疑点定位；现场核查；处理整改,从《面向十五五邮储银行体系化审计发展战略的内涵与贯通思路》抽取审计场景、风险词、数据词和方法词，用于验证或升级金融审计相关算法。
CASEV6D-040,,领导干部权力寻租风险治理路径探析基于县区党政主要领导干部经济责任审计实践,84,B,1,ocr_55_books_deep,,2经济责任审计_6期,E:\2026\审计方法&政策文件\_ocr_output\2经济责任审计_6期\领导干部权力寻租风险治理路径探析基于县区党政主要领导干部经济责任审计实践.md,经济责任审计 / 监督检查与经费舞弊 / 预算执行与财政管理,期刊文章案例/经验,风险；违规；预警；虚假；围标,资产；审批；数据；清单；支付,分析；核查；穿透；关联；预警,背景事实；审计关注点；数据来源；分析方法；疑点定位；现场核查；处理整改,从《领导干部权力寻租风险治理路径探析基于县区党政主要领导干部经济责任审计实践》抽取审计场景、风险词、数据词和方法词，用于验证或升级经济责任审计相关算法。
CASEV6D-041,,高校内部管理领导人员经济责任审计实务困境与全流程优化建议,84,B,1,ocr_55_books_deep,,2经济责任审计_6期,E:\2026\审计方法&政策文件\_ocr_output\2经济责任审计_6期\高校内部管理领导人员经济责任审计实务困境与全流程优化建议.md,经济责任审计 / 监督检查与经费舞弊 / 预算执行与财政管理,期刊文章案例/经验,风险；重复；缺陷；违规；内控,清单；审批；预算；采购；数据,评价；核查；分析；指标；穿透,背景事实；审计关注点；数据来源；分析方法；疑点定位；现场核查；处理整改,从《高校内部管理领导人员经济责任审计实务困境与全流程优化建议》抽取审计场景、风险词、数据词和方法词，用于验证或升级监督检查与经费舞弊相关算法。
BOOKEVID-001,,工程总承包政策精要,84,B,8,ocr_55_books_deep,,工程,E:\2026\审计方法&政策文件\_ocr_output\工程\工程总承包政策精要.pdf.md,工程与投资审计 / 招投标与政府采购 / 财政与政府债务,书籍章节证据模板,违规；异常；风险；超标；超预算；超概算；挪用；损失,数据；清单；明细；合同；支付；流水；预算；决算,模型；规则；指标；评价；评分；核查；关联；回归,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《工程总承包政策精要》抽取8个算法/规则/指标包，并形成书籍级证据模板。
BOOKEVID-002,,工程项目利润创造与造价风险控制,84,B,10,ocr_55_books_deep,,工程,E:\2026\审计方法&政策文件\_ocr_output\工程\工程项目利润创造与造价风险控制.pdf.md,工程与投资审计 / 招投标与政府采购 / 财政与政府债务,书籍章节证据模板,违规；异常；风险；虚假；重复；超标；套取；损失,数据；台账；清单；明细；合同；发票；凭证；支付,模型；规则；指标；评价；比对；核查；穿透；关联,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《工程项目利润创造与造价风险控制》抽取10个算法/规则/指标包，并形成书籍级证据模板。
BOOKEVID-003,,内部经济责任审计,84,B,8,ocr_55_books_deep,,经责,E:\2026\审计方法&政策文件\_ocr_output\经责\内部经济责任审计.pdf.md,经济责任审计 / 监督检查与经费舞弊,书籍章节证据模板,违规；异常；风险；舞弊；虚假；重复；超标；超概算,数据；台账；清单；明细；合同；发票；凭证；支付,算法；模型；规则；指标；评价；评分；比对；核查,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《内部经济责任审计》抽取8个算法/规则/指标包，并形成书籍级证据模板。
BOOKEVID-004,,国有企业经济责任审计实务指南,84,B,7,ocr_55_books_deep,,经责,E:\2026\审计方法&政策文件\_ocr_output\经责\国有企业经济责任审计实务指南.pdf.md,经济责任审计 / 国企审计 / 监督检查与经费舞弊,书籍章节证据模板,违规；异常；风险；舞弊；虚假；重复；超标；超预算,数据；清单；明细；合同；发票；凭证；支付；流水,算法；规则；指标；评价；比对；核查；关联；预警,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《国有企业经济责任审计实务指南》抽取7个算法/规则/指标包，并形成书籍级证据模板。
BOOKEVID-005,,经济责任审计实务,84,B,5,ocr_55_books_deep,,经责,E:\2026\审计方法&政策文件\_ocr_output\经责\经济责任审计实务.md,经济责任审计 / 监督检查与经费舞弊,书籍章节证据模板,违规；异常；风险；舞弊；虚假；重复；超标；超预算,数据；台账；清单；明细；合同；发票；凭证；支付,模型；规则；指标；评价；比对；核查；关联；抽样,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《经济责任审计实务》抽取5个算法/规则/指标包，并形成书籍级证据模板。
BOOKEVID-006,,经济责任审计实务,84,B,5,ocr_55_books_deep,,经责,E:\2026\审计方法&政策文件\_ocr_output\经责\经济责任审计实务.pdf.md,经济责任审计 / 监督检查与经费舞弊,书籍章节证据模板,违规；异常；风险；舞弊；虚假；重复；超标；超预算,数据；台账；清单；明细；合同；发票；凭证；支付,模型；规则；指标；评价；比对；核查；关联；抽样,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《经济责任审计实务》抽取5个算法/规则/指标包，并形成书籍级证据模板。
BOOKEVID-007,,行政单位经济责任审计实务指南,84,B,6,ocr_55_books_deep,,经责,E:\2026\审计方法&政策文件\_ocr_output\经责\行政单位经济责任审计实务指南.pdf.md,经济责任审计 / 预算执行与财政管理 / 监督检查与经费舞弊,书籍章节证据模板,违规；异常；风险；舞弊；虚假；重复；超标；超预算,数据；台账；清单；明细；合同；发票；凭证；支付,算法；规则；指标；评价；评分；核查；关联；抽样,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《行政单位经济责任审计实务指南》抽取6个算法/规则/指标包，并形成书籍级证据模板。
BOOKEVID-008,,领导干部自然资源资产离任审计实务与操作指引,84,B,8,ocr_55_books_deep,,经责,E:\2026\审计方法&政策文件\_ocr_output\经责\领导干部自然资源资产离任审计实务与操作指引.pdf.md,经济责任审计 / 资源环境审计 / 监督检查与经费舞弊,书籍章节证据模板,违规；异常；风险；舞弊；虚假；重复；超标；挪用,数据；台账；清单；明细；合同；凭证；支付；流水,算法；模型；规则；指标；评价；评分；比对；核查,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《领导干部自然资源资产离任审计实务与操作指引》抽取8个算法/规则/指标包，并形成书籍级证据模板。
BOOKEVID-009,,领导干部自然资源资产离任审计常见问题定性与评价指南,84,B,6,ocr_55_books_deep,,经责,E:\2026\审计方法&政策文件\_ocr_output\经责\领导干部自然资源资产离任审计常见问题定性与评价指南.pdf.md,经济责任审计 / 资源环境审计 / 监督检查与经费舞弊,书籍章节证据模板,违规；异常；风险；虚假；重复；超标；挪用；套取,数据；台账；清单；明细；合同；凭证；支付；预算,算法；规则；指标；评价；比对；核查；关联；抽样,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《领导干部自然资源资产离任审计常见问题定性与评价指南》抽取6个算法/规则/指标包，并形成书籍级证据模板。
BOOKEVID-010,,高校领导干部经济责任审计指南,84,B,7,ocr_55_books_deep,,经责,E:\2026\审计方法&政策文件\_ocr_output\经责\高校领导干部经济责任审计指南.pdf.md,经济责任审计 / 预算执行与财政管理 / 监督检查与经费舞弊,书籍章节证据模板,违规；异常；风险；舞弊；虚假；重复；超标；超预算,数据；台账；清单；明细；合同；发票；凭证；支付,算法；模型；规则；指标；评价；评分；比对；核查,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《高校领导干部经济责任审计指南》抽取7个算法/规则/指标包，并形成书籍级证据模板。
BOOKEVID-011,,中国财政支出政策绩效评价体系研究,84,B,7,ocr_55_books_deep,,绩效,E:\2026\审计方法&政策文件\_ocr_output\绩效\中国财政支出政策绩效评价体系研究.pdf.md,绩效评价 / 预算执行与财政管理 / 财政与政府债务,书籍章节证据模板,违规；风险；重复；挪用；骗补；损失；低效；闲置,数据；台账；清单；合同；支付；预算；决算；指标,算法；模型；规则；指标；评价；评分；比对；核查,章节依据；风险假设；数据需求；规则/指标；疑点输出；人工核查；底稿归档,从《中国财政支出政策绩效评价体系研究》抽取7个算法/规则/指标包，并形成书籍级证据模板。
