asset_id,asset_type,source_type,package_sn,quality_score,quality_tier,scene,topic,name,description,input_fields,condition,output,priority,library_source,source_file
RULEPKG-SUPVV6D-045,audit_rule_pack,package_level_rule,SUPVV6D-045,69,C,监督检查与经费舞弊 / 预算执行与财政管理 / 经济责任审计,内控项目专业的管理方法。包括完整的项目四大核心职能：范围,行政事业单位内部控制体系建设实操手册-内控项目专业的管理方法。包括完整的项目四大核心职能：范围规则包,基于《行政事业单位内部控制体系建设实操手册》中“内控项目专业的管理方法。包括完整的项目四大核心职能：范围”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单；预算批复表；预算调整表；绩效目标表；绩效指标表；产出效果数据,按包内审计目标、风险假设和输出字段触发,内控项目专业的管理方法。包括完整的项目四大核心职能：范围规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\通用\行政事业单位内部控制体系建设实操手册.pdf.md
RULEPKG-SOEV6D-009,audit_rule_pack,package_level_rule,SOEV6D-009,66,C,监督检查与经费舞弊 / 预算执行与财政管理 / 经济责任审计,内部控制、公司治理与内部审计相关的案例,审计专题教学案例精选-内部控制、公司治理与内部审计相关的案例规则包,基于《审计专题教学案例精选》中“内部控制、公司治理与内部审计相关的案例”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单,按包内审计目标、风险假设和输出字段触发,内部控制、公司治理与内部审计相关的案例规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\通用\审计专题教学案例精选.pdf.md
RULEPKG-SUPVV6D-066,audit_rule_pack,package_level_rule,SUPVV6D-066,60,C,监督检查与经费舞弊 / 预算执行与财政管理 / 经济责任审计,华中革命根据地战时审计机制与效能研究,华中革命根据地战时审计机制与效能研究案例规则包,基于《华中革命根据地战时审计机制与效能研究》中“华中革命根据地战时审计机制与效能研究”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单；预算批复表；预算调整表；绩效目标表；会议纪要；三重一大事项,按包内审计目标、风险假设和输出字段触发,华中革命根据地战时审计机制与效能研究规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\2经济责任审计_6期\华中革命根据地战时审计机制与效能研究.md
RULEPKG-PERFV6D-070,audit_rule_pack,package_level_rule,PERFV6D-070,77,B,监督检查与经费舞弊 / 预算执行与财政管理 / 经济责任审计,多源数据勾稽,行政事业单位内部控制建设原理与操作实务-多源数据勾稽规则包,基于《行政事业单位内部控制建设原理与操作实务》中“多源数据勾稽”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单；预算批复表；预算调整表；绩效目标表；绩效指标表；产出效果数据,按包内审计目标、风险假设和输出字段触发,多源数据勾稽规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\通用\行政事业单位内部控制建设原理与操作实务.pdf.md
RULEPKG-PERFV6D-076,audit_rule_pack,package_level_rule,PERFV6D-076,69,C,监督检查与经费舞弊 / 预算执行与财政管理 / 经济责任审计,审计报告问题归集,行政事业单位内部控制规范实施指南-审计报告问题归集规则包,基于《行政事业单位内部控制规范实施指南》中“审计报告问题归集”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单；预算批复表；预算调整表；绩效目标表；绩效指标表；产出效果数据,按包内审计目标、风险假设和输出字段触发,审计报告问题归集规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\通用\行政事业单位内部控制规范实施指南.pdf.md
RULEPKG-PERFV6D-066,audit_rule_pack,package_level_rule,PERFV6D-066,69,C,监督检查与经费舞弊 / 预算执行与财政管理 / 经济责任审计,审计证据链抽取,行政事业单位内部控制建设原理与操作实务-审计证据链抽取规则包,基于《行政事业单位内部控制建设原理与操作实务》中“审计证据链抽取”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单；预算批复表；预算调整表；绩效目标表；绩效指标表；产出效果数据,按包内审计目标、风险假设和输出字段触发,审计证据链抽取规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\通用\行政事业单位内部控制建设原理与操作实务.pdf.md
RULEPKG-PERFV6D-059,audit_rule_pack,package_level_rule,PERFV6D-059,69,C,监督检查与经费舞弊 / 预算执行与财政管理 / 经济责任审计,某上市公司内部控制审计工作方案案例28,内部控制审计实务指南-某上市公司内部控制审计工作方案案例28规则包,基于《内部控制审计实务指南》中“某上市公司内部控制审计工作方案案例28”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单；绩效指标表；产出效果数据；满意度问卷；采购公告；投标文件,按包内审计目标、风险假设和输出字段触发,某上市公司内部控制审计工作方案案例28规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\通用\内部控制审计实务指南.pdf.md
RULEPKG-PERFV6D-055,audit_rule_pack,package_level_rule,PERFV6D-055,69,C,监督检查与经费舞弊 / 预算执行与财政管理 / 经济责任审计,某研究院内部控制审计发现缺陷及管理建议案例33,内部控制审计实务指南-某研究院内部控制审计发现缺陷及管理建议案例33规则包,基于《内部控制审计实务指南》中“某研究院内部控制审计发现缺陷及管理建议案例33”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单；绩效指标表；产出效果数据；满意度问卷；采购公告；投标文件,按包内审计目标、风险假设和输出字段触发,某研究院内部控制审计发现缺陷及管理建议案例33规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\通用\内部控制审计实务指南.pdf.md
RULEPKG-SUPVV6D-038,audit_rule_pack,package_level_rule,SUPVV6D-038,69,C,监督检查与经费舞弊 / 预算执行与财政管理 / 经济责任审计,风险分析/29,行政事业单位内部控制体系建设全流程操作指南-风险分析/29规则包,基于《行政事业单位内部控制体系建设全流程操作指南》中“风险分析/29”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单；绩效指标表；产出效果数据；满意度问卷；采购公告；投标文件,按包内审计目标、风险假设和输出字段触发,风险分析/29规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\通用\行政事业单位内部控制体系建设全流程操作指南.pdf.md
RULEPKG-SUPVV6D-012,audit_rule_pack,package_level_rule,SUPVV6D-012,69,C,监督检查与经费舞弊 / 预算执行与财政管理 / 绩效评价,内控缺陷矩阵,政府审计-内控缺陷矩阵规则包,基于《政府审计》中“内控缺陷矩阵”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单；绩效指标表；产出效果数据；满意度问卷；会议纪要；三重一大事项,按包内审计目标、风险假设和输出字段触发,内控缺陷矩阵规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\通用\政府审计.pdf.md
RULEPKG-SUPVV6D-024,audit_rule_pack,package_level_rule,SUPVV6D-024,69,C,监督检查与经费舞弊 / 预算执行与财政管理 / 绩效评价,内控缺陷矩阵,政府审计学-内控缺陷矩阵规则包,基于《政府审计学》中“内控缺陷矩阵”相关内容，固化审计对象在合规性、真实性、绩效性和责任链方面的风险，形成可复核的疑点、规则或指标输出。,项目台账；财务收支明细；合同与审批资料；支付凭证；审计发现清单；预算批复表；预算调整表；绩效目标表；绩效指标表；产出效果数据,按包内审计目标、风险假设和输出字段触发,内控缺陷矩阵规则编号、规则说明、触发条件、证据资料、处理建议,P1,ocr_55_books_deep,E:\2026\审计方法&政策文件\_ocr_output\通用\政府审计学.pdf.md
